user_id,state,country
19271334,NY,USA
8873184,NJ,USA
96838254,PA,USA
23884836,NY,USA
48575111,NY,USA
88502017,NY,USA
75395550,NY,USA
94744108,PA,USA
54249473,PA,USA
5627988,NY,USA
14615258,NJ,USA
59979424,PA,USA
93539528,NY,USA
29885166,NJ,USA
79605023,NJ,USA
28628866,NY,USA
56480100,NJ,USA
97729313,PA,USA
83664648,NJ,USA
77138735,NY,USA
80889752,PA,USA
40860516,NY,USA
60546270,NY,USA
47841417,NY,USA
18141879,PA,USA
55933236,NY,USA
29893513,PA,USA
24543800,PA,USA
59682286,PA,USA
22691823,PA,USA
8296969,PA,USA
95209773,NY,USA
86448582,NY,USA
83535647,NJ,USA
2529344,PA,USA
98492993,NY,USA
91954979,NJ,USA
54172174,PA,USA
72957539,PA,USA
31509859,NY,USA
14121039,NY,USA
58150375,NY,USA
34164682,PA,USA
78527395,PA,USA
67991763,PA,USA
54435398,PA,USA
4851213,NJ,USA
20378244,NY,USA
23183763,NY,USA
66963680,NJ,USA
61686655,PA,USA
42164962,NJ,USA
18912785,NY,USA
41812938,NY,USA
47913589,PA,USA
80745015,PA,USA
91799687,NY,USA
65081030,PA,USA
64315574,PA,USA
22656521,PA,USA
56911083,PA,USA
2300168,NJ,USA
63615325,PA,USA
71367762,PA,USA
13924834,NY,USA
21491881,NY,USA
59630354,PA,USA
3749181,NJ,USA
18566279,NY,USA
47388750,NY,USA
24676656,PA,USA
85775181,NJ,USA
25647814,NJ,USA
33621223,NY,USA
32435687,NY,USA
62846110,NY,USA
96046011,PA,USA
31815807,NJ,USA
46462506,PA,USA
29249873,NY,USA
65109794,PA,USA
53578250,NY,USA
62008436,NY,USA
90134975,PA,USA
89744276,NY,USA
50928357,NJ,USA
80860382,PA,USA
12356470,NJ,USA
52121416,NY,USA
65104091,NY,USA
6456670,PA,USA
78962301,NJ,USA
44508529,NJ,USA
39922933,NJ,USA
37990805,NY,USA
28933264,NY,USA
90636129,NY,USA
5508190,NY,USA
98367193,NY,USA
97276276,PA,USA
49986596,NJ,USA
39190540,NJ,USA
45909433,NJ,USA
49103960,NY,USA
11859930,PA,USA
96863100,NJ,USA
16275009,NY,USA
71803938,PA,USA
27250173,NJ,USA
86337470,PA,USA
71356707,PA,USA
30480145,PA,USA
29489709,NJ,USA
31390421,NY,USA
69215343,PA,USA
74673663,NJ,USA
85939480,NJ,USA
62795033,PA,USA
13947727,PA,USA
90181845,NY,USA
53146316,PA,USA
31785970,NJ,USA
15172052,PA,USA
75302043,NY,USA
24781176,NJ,USA
13930961,NY,USA
13613648,PA,USA
61584065,NY,USA
25689904,NY,USA
89876034,NJ,USA
8571403,PA,USA
43291057,NY,USA
2796872,PA,USA
74520687,PA,USA
65147647,NJ,USA
17997082,NY,USA
9797925,NY,USA
96638586,NY,USA
31168462,NY,USA
40631387,NY,USA
65948917,NY,USA
93817915,NY,USA
74948663,PA,USA
59860255,PA,USA
80994950,NY,USA
31399102,NY,USA
49302023,NJ,USA
41664209,NY,USA
76016762,NY,USA
91857307,NY,USA
99168031,PA,USA
90157927,NY,USA
65496907,NY,USA
44850484,NY,USA
70628192,NY,USA
68132732,PA,USA
89760429,NJ,USA
27863505,NY,USA
4098847,NY,USA
41249327,NY,USA
47350555,PA,USA
39052184,NY,USA
25859176,PA,USA
11722444,NY,USA
92830715,NY,USA
17651240,NJ,USA
54039282,PA,USA
89957244,PA,USA
83087821,PA,USA
96499280,PA,USA
14596544,NY,USA
36596102,NY,USA
11235286,PA,USA
28538713,NY,USA
68880866,NY,USA
1970401,PA,USA
55414909,NJ,USA
47601133,NJ,USA
66477701,NJ,USA
82641324,NY,USA
99117828,NY,USA
77199937,PA,USA
43585074,PA,USA
29493768,NY,USA
88214519,PA,USA
14361478,PA,USA
74011709,NJ,USA
71413417,PA,USA
60387459,NY,USA
68176128,NY,USA
63379871,NY,USA
21412690,PA,USA
72701148,NY,USA
92091117,PA,USA
91140752,NY,USA
42628395,NJ,USA
55248418,NY,USA
90708974,NY,USA
14234472,PA,USA
2868658,NY,USA
19964113,PA,USA
77052397,NY,USA
76619104,NJ,USA
99306793,PA,USA
86975825,NJ,USA
21144071,NY,USA
8621633,NY,USA
28322059,NY,USA
52589564,PA,USA
69156726,NJ,USA
20089453,NY,USA
83544868,NY,USA
3372318,PA,USA
24741863,PA,USA
91781383,NY,USA
27093375,PA,USA
76004974,NY,USA
1476188,NJ,USA
98369167,PA,USA
47779219,PA,USA
3126120,PA,USA
22118938,NJ,USA
4617990,NJ,USA
3928096,NY,USA
15285607,PA,USA
63549940,PA,USA
21428718,NJ,USA
77525480,NY,USA
18021565,PA,USA
11264229,NY,USA
56111094,NY,USA
32192922,NY,USA
22057344,NJ,USA
17782205,PA,USA
88494226,NY,USA
25507300,NY,USA
47097664,NY,USA
99531660,NJ,USA
78709733,NJ,USA
26371147,PA,USA
86702581,PA,USA
8753652,PA,USA
97068996,NY,USA
57552940,NJ,USA
58204115,PA,USA
52341097,NY,USA
21793465,PA,USA
32889127,PA,USA
49766921,NY,USA
392604,NY,USA
45074809,PA,USA
43623611,NY,USA
6572707,NJ,USA
58198134,NY,USA
50056326,NY,USA
49496884,PA,USA
31832940,PA,USA
90860229,NJ,USA
72281231,NJ,USA
11795268,NY,USA
30721439,NY,USA
29810379,NY,USA
71530192,PA,USA
36964748,PA,USA
99162751,NJ,USA
88354687,NY,USA
35419472,NJ,USA
57504448,PA,USA
29492768,PA,USA
9539598,PA,USA
44532538,PA,USA
8127031,NY,USA
69384487,NJ,USA
36477514,NJ,USA
70398056,NY,USA
77991829,PA,USA
49940390,PA,USA
56543063,NJ,USA
54493557,NY,USA
86804162,NJ,USA
1324465,NJ,USA
35292750,NY,USA
58663442,PA,USA
70420621,PA,USA
38351207,NY,USA
85334062,NY,USA
67475876,PA,USA
84589027,NY,USA
76517683,PA,USA
60646707,NJ,USA
36925128,NY,USA
94605587,NJ,USA
15621463,NY,USA
35624516,PA,USA
27198253,NY,USA
63809334,NY,USA
86559864,NY,USA
2124249,PA,USA
99331925,PA,USA
22012448,PA,USA
65679613,NJ,USA
74998727,NJ,USA
33065334,NY,USA
90547218,NJ,USA
8098938,PA,USA
57240475,NY,USA
29032035,NY,USA
60668500,NJ,USA
86498994,PA,USA
44845384,PA,USA
20491069,NJ,USA
71367464,NY,USA
65109028,NY,USA
89979678,NJ,USA
28835946,PA,USA
28742671,NY,USA
7485488,PA,USA
45883094,PA,USA
4484324,NJ,USA
12922881,NY,USA
55137129,PA,USA
29522556,NY,USA
78501194,PA,USA
80329831,NJ,USA
10053776,PA,USA
41273409,PA,USA
67713085,NY,USA
74388317,PA,USA
52762078,NY,USA
23141342,PA,USA
14851590,PA,USA
82546250,PA,USA
5667029,PA,USA
97090949,NJ,USA
40463147,NY,USA
45867696,NY,USA
61502871,PA,USA
19682791,NJ,USA
65706018,PA,USA
72793727,PA,USA
72614973,PA,USA
96708518,NY,USA
34703194,NY,USA
96404375,NY,USA
64462703,NY,USA
89706582,NY,USA
49271387,NJ,USA
12691322,PA,USA
75610881,NY,USA
52582478,PA,USA
8777340,NY,USA
50261597,NY,USA
11970943,NJ,USA
95646207,NJ,USA
83678138,NY,USA
40364589,NJ,USA
30579263,NY,USA
36164008,NY,USA
19787626,NJ,USA
58859966,NY,USA
13701443,NY,USA
90044547,NY,USA
32066103,PA,USA
30957556,NY,USA
86456792,NY,USA
76988513,PA,USA
61292142,PA,USA
80548253,PA,USA
69994777,NY,USA
47530152,NY,USA
96220279,NY,USA
93201293,NY,USA
22863944,NY,USA
35223934,PA,USA
94919508,NY,USA
2739386,NY,USA
6777955,NJ,USA
44719556,NY,USA
86184214,NY,USA
51777997,NY,USA
10072454,NY,USA
44885145,NY,USA
58235609,NJ,USA
8990039,PA,USA
42687568,NY,USA
19541541,NY,USA
35526022,NJ,USA
18415539,PA,USA
96718562,PA,USA
8990519,PA,USA
94544669,PA,USA
78631297,NY,USA
48519749,NY,USA
52798443,PA,USA
65574192,NY,USA
9742822,NY,USA
78102533,NY,USA
59264790,PA,USA
5968589,NY,USA
57265275,NJ,USA
6211143,PA,USA
62803176,PA,USA
85765589,NY,USA
22559843,NJ,USA
91842378,NY,USA
28322045,NY,USA
75140885,NJ,USA
15300166,PA,USA
54840701,NY,USA
96319234,NY,USA
10835352,NY,USA
11513630,NY,USA
4820690,PA,USA
78025541,PA,USA
67375766,PA,USA
94550508,PA,USA
24021858,NJ,USA
40103499,NY,USA
98363565,NY,USA
18021292,PA,USA
41512670,PA,USA
27215023,NY,USA
66867067,NY,USA
15543013,NJ,USA
38136889,NY,USA
85843589,PA,USA
7102917,NJ,USA
12295672,PA,USA
48221844,NJ,USA
6434440,NY,USA
94300734,NY,USA
69946698,NY,USA
60814011,NJ,USA
55024094,PA,USA
13846618,NY,USA
38319746,NY,USA
76379058,PA,USA
14737085,NY,USA
63862409,PA,USA
13291028,NY,USA
16374477,NJ,USA
5511572,NJ,USA
25026923,PA,USA
86275309,PA,USA
51870107,NY,USA
83750626,NY,USA
92128989,PA,USA
90956114,NY,USA
62226355,NJ,USA
76563528,PA,USA
23798447,NJ,USA
14282716,PA,USA
36326361,NJ,USA
553769,PA,USA
6814720,NY,USA
77280429,NY,USA
7128551,PA,USA
80949464,PA,USA
54048256,NY,USA
31046296,NY,USA
85006974,NY,USA
89651261,PA,USA
56417540,NY,USA
10236673,PA,USA
88106126,PA,USA
36175975,PA,USA
56914529,NJ,USA
58028324,NJ,USA
63009940,NJ,USA
61445183,NY,USA
56250569,PA,USA
99164096,PA,USA
88457604,PA,USA
77873926,NY,USA
48698661,PA,USA
42324862,PA,USA
72726733,PA,USA
35935919,PA,USA
59664452,PA,USA
90163753,PA,USA
59345108,NJ,USA
29051265,PA,USA
20706171,NJ,USA
26759527,NY,USA
16695233,NY,USA
38117797,NY,USA
94101685,NY,USA
23826001,NY,USA
36357839,NY,USA
22110994,NY,USA
13872262,PA,USA
73856831,NY,USA
88210330,NY,USA
34361573,PA,USA
3577065,NJ,USA
95041092,NY,USA
15612726,PA,USA
30082988,PA,USA
30829187,NY,USA
95215797,NY,USA
21804246,PA,USA
92884462,NJ,USA
91979940,NY,USA
82876211,NY,USA
21048658,NY,USA
43294019,NY,USA
62683162,NY,USA
62896899,NY,USA
40045510,PA,USA
75275920,PA,USA
76426592,NY,USA
19045910,NY,USA
5882329,PA,USA
69830760,PA,USA
20444726,PA,USA
20789304,NY,USA
37830827,PA,USA
7499393,PA,USA
73867009,NY,USA
63558370,NY,USA
72763819,NY,USA
63066885,NJ,USA
88662383,NY,USA
36417331,NJ,USA
87114894,PA,USA
64080212,NJ,USA
45263324,PA,USA
95179065,PA,USA
46178157,NY,USA
66217740,NY,USA
44452635,NY,USA
40275044,NY,USA
75863780,NJ,USA
63799782,PA,USA
28878173,NY,USA
76295788,NY,USA
60300142,NY,USA
8830731,NJ,USA
73814142,NY,USA
65052782,PA,USA
94890159,NJ,USA
6558761,NY,USA
40697184,NY,USA
58164665,NJ,USA
52429271,PA,USA
83614549,NJ,USA
71274655,PA,USA
670191,NY,USA
87357837,PA,USA
13541225,NY,USA
43257542,NJ,USA
64865691,PA,USA
21470938,PA,USA
37678379,PA,USA
70980253,NJ,USA
9338460,NJ,USA
96194812,PA,USA
44593185,NY,USA
46548608,NJ,USA
29675764,PA,USA
45550526,NJ,USA
14577905,NY,USA
82712019,NY,USA
90840075,PA,USA
21517440,NY,USA
77309910,NY,USA
23792309,NY,USA
74498777,NY,USA
32815325,NY,USA
32583956,NJ,USA
4516281,NY,USA
64138374,NY,USA
60612914,NJ,USA
94976717,NJ,USA
66883900,NY,USA
18702201,NJ,USA
65935516,PA,USA
47572849,NY,USA
51526926,PA,USA
69095811,PA,USA
5783658,NY,USA
10384706,PA,USA
62375537,NJ,USA
99552636,NY,USA
50473048,PA,USA
23824465,PA,USA
25706973,NJ,USA
50437302,NY,USA
35720202,NY,USA
10593934,NJ,USA
71027290,NJ,USA
29836030,PA,USA
89701120,PA,USA
72047675,NJ,USA
19794388,PA,USA
77095984,NY,USA
34658736,PA,USA
79022592,NJ,USA
60551420,NJ,USA
30871773,PA,USA
43728562,PA,USA
67176140,NY,USA
32016210,PA,USA
69194030,NY,USA
18563724,PA,USA
43291537,PA,USA
28704251,NJ,USA
7758847,PA,USA
67462501,PA,USA
46732198,NY,USA
56960309,NY,USA
38735801,NY,USA
27797498,PA,USA
7711071,PA,USA
67176018,NY,USA
58841369,PA,USA
27448951,NY,USA
22841819,PA,USA
7073772,NY,USA
62925185,NY,USA
26629663,PA,USA
4363550,NY,USA
14832300,PA,USA
66745628,PA,USA
5836324,NJ,USA
11627483,NJ,USA
98266427,NY,USA
65933610,NY,USA
42311013,NJ,USA
28531357,NJ,USA
20787603,NY,USA
47234066,PA,USA
98483658,PA,USA
59542473,NY,USA
34854205,NY,USA
45126104,NJ,USA
79670669,NY,USA
67508060,PA,USA
86494405,PA,USA
18083856,NY,USA
39688539,PA,USA
73832803,NY,USA
63765368,PA,USA
3568325,NJ,USA
24875498,NY,USA
7346345,NY,USA
21998689,NY,USA
43838385,NY,USA
47190036,PA,USA
78957954,PA,USA
42036930,NY,USA
2301287,NJ,USA
57462987,PA,USA
36351493,NY,USA
76869467,NJ,USA
22609985,NY,USA
23818056,NJ,USA
3485591,NY,USA
56295443,NY,USA
31700039,NY,USA
6875060,NJ,USA
60370316,NY,USA
7546581,NJ,USA
50181015,NJ,USA
30552293,PA,USA
19742364,NY,USA
62387605,NJ,USA
4535031,NJ,USA
33057218,NJ,USA
58853818,NY,USA
34094017,NJ,USA
55945642,PA,USA
34440932,NJ,USA
64085439,NY,USA
79348231,NY,USA
46650188,PA,USA
49788682,NJ,USA
75946950,NJ,USA
16427776,PA,USA
39796652,NY,USA
51002479,PA,USA
75948540,NY,USA
65244031,NJ,USA
5862151,NY,USA
64621262,PA,USA
66921508,NY,USA
73250651,NY,USA
97610729,PA,USA
33901424,NJ,USA
73081874,PA,USA
66624124,NY,USA
91156750,PA,USA
18096962,NY,USA
64592593,PA,USA
52702882,NJ,USA
82231383,NY,USA
38685565,NJ,USA
27053844,NY,USA
9775904,NY,USA
8171682,PA,USA
68853431,NY,USA
36650023,NY,USA
88800309,NJ,USA
56954519,NJ,USA
71001667,NY,USA
82292344,NY,USA
34191052,NY,USA
54623315,NY,USA
56968235,NJ,USA
18234175,NY,USA
96800488,NJ,USA
44314153,NJ,USA
14573190,NY,USA
18605073,NY,USA
78598027,NY,USA
46444782,PA,USA
19774134,NY,USA
67866667,NY,USA
89782044,NJ,USA
99448923,NY,USA
78694541,NJ,USA
26888452,PA,USA
85646768,NY,USA
73321960,NJ,USA
29004275,NJ,USA
96934038,NY,USA
3246607,PA,USA
9503044,PA,USA
94037296,PA,USA
63562779,NJ,USA
74202902,PA,USA
28209532,PA,USA
47763743,PA,USA
39544233,NY,USA
21838830,PA,USA
12185903,NY,USA
26860977,NY,USA
56379370,NY,USA
37336161,NJ,USA
55713549,NJ,USA
521177,NY,USA
25090860,NJ,USA
21628042,NY,USA
81470761,NY,USA
28562233,NJ,USA
11409403,NJ,USA
99876876,NJ,USA
56932113,NY,USA
41498993,PA,USA
314181,NY,USA
32629226,NY,USA
45674898,NY,USA
55426360,NJ,USA
6498036,NJ,USA
21529136,NJ,USA
50482031,NJ,USA
69425126,NJ,USA
7487605,NY,USA
79572556,NJ,USA
10661735,NJ,USA
3518735,PA,USA
28619068,NJ,USA
97649972,PA,USA
94884329,PA,USA
20472967,NY,USA
59401991,PA,USA
29759279,NJ,USA
49347886,NJ,USA
73640793,NJ,USA
75567553,PA,USA
46226597,PA,USA
6408292,PA,USA
36654396,NY,USA
89144126,PA,USA
73387900,NY,USA
54297914,NY,USA
56181168,NY,USA
63372311,PA,USA
72321947,NJ,USA
40651840,PA,USA
60438970,NY,USA
18449750,NY,USA
29002124,PA,USA
9295488,NY,USA
34234753,NJ,USA
62771219,NY,USA
43054576,NY,USA
90205674,NY,USA
32079261,NY,USA
34299448,PA,USA
77906289,NJ,USA
92421087,NY,USA
81853065,NY,USA
63842219,NJ,USA
95450024,PA,USA
70835494,NY,USA
54685103,NY,USA
77932472,PA,USA
87639659,PA,USA
94315625,NJ,USA
19728291,PA,USA
58333013,PA,USA
82983835,NY,USA
95962025,NY,USA
32843788,NY,USA
29402369,PA,USA
12758196,PA,USA
16699344,PA,USA
15068697,NY,USA
98622009,NY,USA
87803998,NY,USA
26679342,NJ,USA
12671767,PA,USA
44339537,PA,USA
52414285,PA,USA
59565103,PA,USA
24625942,PA,USA
70999782,NY,USA
58065150,PA,USA
570774,PA,USA
16455599,NY,USA
44892887,PA,USA
610785,PA,USA
93185217,NY,USA
94293982,NY,USA
5357734,NY,USA
91818941,NY,USA
11233381,NJ,USA
44037805,NY,USA
82961769,PA,USA
57270451,NJ,USA
65248658,NY,USA
99663101,NY,USA
12101873,PA,USA
54858378,PA,USA
50474581,PA,USA
87258440,NY,USA
27075831,PA,USA
23551640,NY,USA
71025107,PA,USA
15711259,PA,USA
77602149,NY,USA
36190008,PA,USA
46361394,NJ,USA
64346802,NY,USA
14722020,PA,USA
52034290,NY,USA
34594353,PA,USA
96707843,PA,USA
99525742,NY,USA
91420544,PA,USA
79401919,PA,USA
58914159,NY,USA
1534893,NY,USA
27347274,NJ,USA
49450278,NY,USA
60660799,PA,USA
75183516,NJ,USA
34407735,NY,USA
92629310,NJ,USA
43204272,NY,USA
2772414,NJ,USA
24732340,NY,USA
76523050,NY,USA
82794866,NY,USA
94694851,NY,USA
39083390,NJ,USA
67444232,PA,USA
65972400,PA,USA
17272530,NY,USA
5370564,PA,USA
39434273,NJ,USA
27612785,PA,USA
88218825,NY,USA
98279899,NY,USA
89738265,NJ,USA
95878629,NJ,USA
31884008,NY,USA
86858241,PA,USA
80978056,PA,USA
34318342,NJ,USA
64535308,NY,USA
77644083,PA,USA
31992334,PA,USA
19339715,PA,USA
27476517,PA,USA
14840723,NY,USA
64148354,NJ,USA
48001379,NJ,USA
69105433,NJ,USA
18824171,PA,USA
80479927,NJ,USA
12381845,NY,USA
6502261,NY,USA
55104286,NY,USA
87365434,PA,USA
49691973,PA,USA
65670476,PA,USA
32595418,NY,USA
26104536,NY,USA
99252068,PA,USA
34301878,PA,USA
74036719,NJ,USA
51801442,PA,USA
76585621,PA,USA
5299072,PA,USA
5761830,PA,USA
68179126,NY,USA
57631586,NY,USA
49135010,PA,USA
60720458,NY,USA
54967805,NY,USA
23089268,PA,USA
98787082,NY,USA
37478195,PA,USA
86342592,NJ,USA
86484949,NY,USA
24141320,PA,USA
42202111,PA,USA
30675085,PA,USA
27182833,PA,USA
46173443,NY,USA
96275967,NY,USA
86724347,PA,USA
47955931,PA,USA
40958249,NJ,USA
9197458,PA,USA
16772246,NJ,USA
81049491,PA,USA
73788064,NJ,USA
74916898,NJ,USA
66831768,NY,USA
12111305,NY,USA
59495027,NY,USA
57164545,NY,USA
19235699,NY,USA
57989472,NJ,USA
41486353,PA,USA
37055299,NY,USA
72789627,NY,USA
76928292,NY,USA
74395674,NY,USA
10268703,PA,USA
56680178,PA,USA
32135621,NJ,USA
36983010,NJ,USA
55927001,NY,USA
18514659,NY,USA
12078591,NY,USA
16912814,NY,USA
53075295,PA,USA
66066010,NJ,USA
84943842,PA,USA
64407121,PA,USA
87279218,NY,USA
50761589,PA,USA
1667902,PA,USA
63831900,NY,USA
80894647,PA,USA
3039938,PA,USA
99556497,NY,USA
80131336,NY,USA
19814901,NY,USA
93060607,PA,USA
17113055,PA,USA
56567597,PA,USA
85480589,NY,USA
29479408,NY,USA
73370238,NY,USA
22362999,NJ,USA
29441142,NY,USA
47529207,NY,USA
21836502,PA,USA
9680512,PA,USA
93081982,NJ,USA
73907610,NY,USA
93632652,NY,USA
69627894,NY,USA
25556737,NJ,USA
11443007,NY,USA
50750798,NY,USA
112596,PA,USA
63321088,NY,USA
81865480,NJ,USA
43992096,PA,USA
28904553,PA,USA
41625054,PA,USA
44583755,NJ,USA
11903266,NJ,USA
3200352,NY,USA
50144485,PA,USA
14020813,NJ,USA
13058242,NY,USA
65344565,NJ,USA
68920908,NJ,USA
99944743,NY,USA
95919750,NY,USA
23813654,PA,USA
58966076,PA,USA
45444258,NY,USA
92875189,NY,USA
68962370,NY,USA
66953706,NJ,USA
14148101,NY,USA
67319056,NY,USA
7171517,PA,USA
64217494,NY,USA
28194832,PA,USA
77906746,NY,USA
23744149,PA,USA
66436287,NJ,USA
24478707,NJ,USA
24139164,NY,USA
7707219,PA,USA
16770284,NY,USA
7744754,PA,USA
2077377,NY,USA
75465416,PA,USA
71876253,PA,USA
15263805,PA,USA
89595027,NY,USA
50063159,NJ,USA
53872958,NY,USA
49341431,NY,USA
30388703,NY,USA
14138143,PA,USA
93608123,NY,USA
80628478,NY,USA
36766990,NY,USA
76433271,NY,USA
88646013,PA,USA
89016123,PA,USA
54616374,NY,USA
50432291,NJ,USA
41454003,PA,USA
55451367,NJ,USA
17250611,NY,USA
27569276,PA,USA
95454455,PA,USA
38178892,PA,USA
99140797,PA,USA
14162026,NY,USA
52760553,PA,USA
36447735,NJ,USA
79237776,NY,USA
14094668,NY,USA
39920562,NY,USA
45824285,PA,USA
78666573,PA,USA
73014931,PA,USA
82023772,NY,USA
71166465,NJ,USA
75523244,PA,USA
61696655,NY,USA
98737120,NJ,USA
93677819,PA,USA
79276396,NY,USA
35809803,NY,USA
62376892,NJ,USA
20509131,NJ,USA
77378065,NJ,USA
40064093,NY,USA
99029180,NY,USA
92518285,NY,USA
13697105,NY,USA
6129894,NJ,USA
92351488,NJ,USA
66278941,NY,USA
33226935,NY,USA
15639875,PA,USA
52676037,NY,USA
17221670,NY,USA
90635104,PA,USA
89718475,NY,USA
19014213,PA,USA
95915687,PA,USA
46459320,PA,USA
87903168,PA,USA
14597322,NJ,USA
22523292,PA,USA
23627452,NJ,USA
63276989,NY,USA
68304395,PA,USA
24102851,NJ,USA
98984489,NY,USA
72893071,NY,USA
152376,PA,USA
7364434,NY,USA
66184541,PA,USA
49448027,PA,USA
86895011,PA,USA
96879719,PA,USA
15828973,NY,USA
48071540,NY,USA
52688945,NJ,USA
27385667,PA,USA
3403305,NY,USA
95195591,NY,USA
46296121,NJ,USA
33059176,NJ,USA
63805437,NY,USA
57756138,NJ,USA
11986602,NY,USA
40805515,PA,USA
99487481,NY,USA
70409692,PA,USA
23761739,PA,USA
87425638,NY,USA
11868410,NJ,USA
75244748,PA,USA
59210422,NJ,USA
29162503,NY,USA
83780184,NJ,USA
92333326,PA,USA
72968586,NY,USA
54688886,PA,USA
65554646,NY,USA
11795978,PA,USA
41115359,NY,USA
9788054,NY,USA
84515108,NJ,USA
31995266,NY,USA
14264635,NJ,USA
10551862,NY,USA
48492891,PA,USA
49259604,PA,USA
82607169,PA,USA
64581673,NY,USA
55993045,NJ,USA
41396620,NJ,USA
63518923,PA,USA
41124394,NJ,USA
90422575,NY,USA
52171331,NJ,USA
62978280,PA,USA
90737160,NY,USA
14753570,NY,USA
35128911,NY,USA
70855072,PA,USA
75385324,PA,USA
9490020,NJ,USA
96304934,PA,USA
203012,NY,USA
77449120,NY,USA
39094076,NY,USA
47524777,NJ,USA
10976336,PA,USA
20439837,NJ,USA
74112009,NY,USA
6883022,NJ,USA
30184959,NY,USA
92296232,NJ,USA
94699975,PA,USA
43625204,NJ,USA
41582975,NJ,USA
8673980,NY,USA
92844323,PA,USA
26834083,NY,USA
23543460,NY,USA
43160435,NJ,USA
4430501,NY,USA
37601526,NY,USA
39112356,NY,USA
20215147,NY,USA
92404129,PA,USA
48671104,NJ,USA
56465895,PA,USA
51383696,NY,USA
45277497,NY,USA
55739737,NY,USA
75804027,PA,USA
70283638,PA,USA
99658991,NJ,USA
675827,NY,USA
37542077,NY,USA
97202562,PA,USA
2424222,PA,USA
94753947,NY,USA
80449943,PA,USA
57299045,NJ,USA
23071848,PA,USA
96912728,NJ,USA
79333242,NY,USA
65977997,NJ,USA
81395953,NY,USA
41664682,NJ,USA
60850302,PA,USA
58601279,NJ,USA
96466859,PA,USA
92617169,NJ,USA
36997615,PA,USA
12005315,PA,USA
86668773,NJ,USA
43250144,NY,USA
13934737,NJ,USA
3124650,PA,USA
36357645,NY,USA
63735902,PA,USA
38939135,NJ,USA
38294138,PA,USA
68928942,PA,USA
34990318,NY,USA
43865266,NY,USA
72075733,NY,USA
46056258,NY,USA
38757611,NY,USA
83033423,NJ,USA
7942341,PA,USA
1371926,NY,USA
56659343,NY,USA
3820025,NY,USA
89675813,NY,USA
87491754,NY,USA
94304296,NY,USA
81549352,NJ,USA
4126585,NY,USA
31504413,PA,USA
57861898,NY,USA
81150487,NY,USA
15243142,PA,USA
24033443,NJ,USA
53364931,NY,USA
81086333,NJ,USA
96329701,NY,USA
39380814,PA,USA
93860509,NJ,USA
16473826,NY,USA
47607516,PA,USA
60247031,PA,USA
45661064,NJ,USA
15446633,NY,USA
89945440,NY,USA
18172785,NY,USA
83538665,NY,USA
23780218,NY,USA
31584736,PA,USA
14592571,PA,USA
44626169,NY,USA
93312197,PA,USA
82368630,NY,USA
48950135,NY,USA
65525991,NJ,USA
71530318,NY,USA
36953291,PA,USA
74842169,NY,USA
59224380,NJ,USA
14007414,NJ,USA
73331459,NY,USA
84954445,NY,USA
58111961,NY,USA
28437627,NJ,USA
39442958,PA,USA
38427315,PA,USA
68561699,PA,USA
27835945,NY,USA
55159674,NY,USA
14556966,NY,USA
38758638,PA,USA
35450964,NY,USA
95375499,PA,USA
23485720,NY,USA
1920507,NJ,USA
87796171,NY,USA
85029838,NY,USA
51132968,PA,USA
45279789,NY,USA
83116826,PA,USA
11751176,NY,USA
89479802,NY,USA
2879614,NJ,USA
39965856,NY,USA
28649327,PA,USA
32575624,NJ,USA
30886940,NY,USA
47232928,PA,USA
97820134,PA,USA
36484574,NY,USA
91411757,PA,USA
81479522,NJ,USA
69805122,PA,USA
77377486,PA,USA
53396566,NY,USA
54719908,NY,USA
79461974,PA,USA
7165340,NJ,USA
24498712,NJ,USA
16384632,PA,USA
50599858,NY,USA
63798695,NY,USA
78563411,NY,USA
9905536,PA,USA
92308721,NY,USA
8784990,PA,USA
59795066,NY,USA
46446850,NJ,USA
46200389,PA,USA
62249200,NY,USA
40494511,NJ,USA
47235703,PA,USA
80369847,NY,USA
35426347,PA,USA
63779868,PA,USA
662819,PA,USA
36698627,PA,USA
86945570,NY,USA
68612682,NY,USA
65834645,NY,USA
25167574,NJ,USA
89917499,PA,USA
82313530,PA,USA
72075962,PA,USA
97444851,PA,USA
99700765,PA,USA
86067862,PA,USA
78032191,PA,USA
86735111,PA,USA
13701551,PA,USA
61840297,NY,USA
63885069,NY,USA
34520229,NY,USA
96415868,NY,USA
29647209,PA,USA
35980622,NY,USA
33895498,PA,USA
32162927,NY,USA
65787077,PA,USA
18859403,PA,USA
97703270,PA,USA
61088689,NJ,USA
10013220,NY,USA
40590191,NY,USA
13428580,NY,USA
36111844,NY,USA
76804930,PA,USA
23464485,NY,USA
74631937,NY,USA
73196207,NY,USA
49602699,PA,USA
68937391,NY,USA
83684822,NY,USA
44921759,NY,USA
571022,PA,USA
70103788,NY,USA
28092533,NY,USA
57554614,PA,USA
9148353,NY,USA
57872230,PA,USA
73626999,NY,USA
45586199,NY,USA
95503147,NY,USA
59359885,PA,USA
67380608,PA,USA
62064176,NY,USA
83626271,NJ,USA
60720642,PA,USA
57306218,NJ,USA
2938873,NY,USA
4891018,PA,USA
8438746,NY,USA
29832085,NY,USA
62093057,PA,USA
73643197,PA,USA
26587459,NJ,USA
15617778,PA,USA
35568819,NJ,USA
17659405,PA,USA
50170422,PA,USA
62665360,NY,USA
1035238,NJ,USA
82191622,NY,USA
93254057,NY,USA
